,ARX,FOXA2,GCG,INS,ISL1,JUN,MAFA,MAFB,MYC,NEUROD1,NEUROG3,NKX2-2,NKX6-1,PAX4,PAX6,PDX1
x1_S3c_b1.bcHXOX,0.0,0.06298372911599051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5386939225194883
x1_S3c_b1.bcHQVY,0.0,0.7580502383481186,0.0,0.0013252057925786957,0.0,0.0,0.043826956398516956,0.0,0.8023387806659676,0.0,0.014336329805141726,0.0,0.0,0.0,0.0,0.5828981385031798
x1_S3c_b1.bcECYW,0.0,0.5990641809750612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0010581145755799617,0.0,0.0,0.0,0.0,0.0,0.7041198573616159
x1_S3c_b1.bcETPM,2.8799584046325676e-05,0.49409222894837695,0.006394724107793225,0.0003252487593942945,0.0,0.0,0.0,0.013444989620822976,1.0,0.0,0.0,0.0,0.00023535078772732014,0.0,0.0,0.17306360017816083
x1_S3c_b1.bcDRYZ,0.0,0.4615013955137519,0.0,0.0,0.030166306323029177,0.0,0.0,0.013889196568114898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456026683296832
x1_S3c_b1.bcHUCI,0.0,0.7995956949287201,0.0,0.0,0.0,0.013172576850730946,0.5740490893461241,0.0,1.0,0.0,0.28623254235001067,0.0,0.0,0.0,0.0,0.5226166859644943
x1_S3c_b1.bcHCTJ,0.0,0.8641823576016109,0.0,0.0,0.019818965128069643,0.1173815293863819,0.0,0.02849705262748964,0.9820443490921448,0.0,0.13447482998039104,0.0,0.0,0.0,0.0,0.7904821830155041
x1_S3c_b1.bcCUKS,0.0,0.6747984541122645,0.0,0.0,0.020921739709428018,0.0,0.0,0.0,1.0,0.0019228550101728333,0.0,0.0,0.0,0.0,0.0,0.8850328904364054
x1_S3c_b1.bcEQCA,0.0,1.0,0.0,0.00011669930008129856,0.03621320690182418,0.0,0.0,0.0016168001840756302,1.0,0.0004762423931485313,0.0,0.0,0.0,0.0,0.0,0.7462569365723614
x1_S3c_b1.bcGFFH,0.0,0.567133059493069,0.0,0.0,0.0038530612041709537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43128964910499723
x1_S3c_b1.bcIJPC,0.0,0.11306861178230843,0.0,7.467566700433407e-05,0.0,0.0,0.002080688380756319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42239149386696734
x1_S3c_b1.bcCKSG,0.0,0.1067151047609084,0.0,0.0,0.0,0.0,0.12162204181961335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888626448333104
x1_S3c_b1.bcICVT,0.0,0.07718953683771267,0.0,0.0,0.0,0.0,0.06760392855883757,0.0,0.79223016129171,0.0,0.0,0.0,0.0,0.0,0.0,0.2550249055879305
x1_S3c_b1.bcFTYZ,0.0,0.8251884009106151,0.0,0.0,0.0,0.0,0.034435510784188814,0.010708118109397292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47242129591512294
x1_S3c_b1.bcGSTO,0.0,0.9953044657686723,0.0,0.0,0.025092039858401662,0.0,0.0,0.0005374546736593224,0.8382221051879033,0.0006131888012437771,0.0,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcGGNQ,0.0,0.0,0.0,4.2426859335552366e-05,0.012615904252797414,0.0,0.23591537895132048,0.007639905062072065,0.9312253754534643,0.0,0.0,0.0,0.0,0.0,0.0,0.6359301526181349
x1_S3c_b1.bcCEYL,0.0,0.9642985166953876,0.0,0.0,0.054229846616628566,0.26630101874909734,0.0,0.011093877779468889,0.8363908479784795,0.0010492831024573178,0.0,0.0,0.0,0.0,0.0,0.31332535608830964
x1_S3c_b1.bcHOBG,0.0,0.12357272543771822,0.0,0.0,0.0,0.0,0.0,0.0,0.5773873345904856,0.0,0.0,0.0,0.0,0.0,0.0,0.37822718380762327
x1_S3c_b1.bcFOBN,0.0,0.3095227474258189,0.0,0.0,0.015274020618036645,0.007026563166498857,0.0728792724984602,0.0,0.8629603857002961,0.0,0.0,0.0,0.0,0.0,0.0,0.2673497361268855
x1_S3c_b1.bcCNSU,0.0,1.0,0.0,0.0,0.0,0.0,0.8166360066509621,0.01041366459534417,1.0,0.0,0.2631048199782618,0.0,0.0,0.0,0.0,0.5851229138049122
x1_S3c_b1.bcCIEM,0.0001792207661910684,0.3878028967607028,0.0,0.0,0.021403932220917198,0.06635820425248762,0.7109238971795602,0.02166122932419403,1.0,0.0,0.0168431111637483,0.0005014311303541241,0.00036031938574703263,0.0,5.958451726767155e-05,0.0
x1_S3c_b1.bcACPC,0.0,0.7562084648056315,0.0,0.00038345087340924073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3658694914597108
x1_S3c_b1.bcDUYN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013530278260163954,1.0,0.0002715273404065938,0.0,0.0,0.0,0.0,0.0,0.2627602886680636
x1_S3c_b1.bcAAWM,0.0,0.0,0.019597369618479347,0.0,0.028155503625037576,0.0,0.2763779696196044,0.017216203800415848,1.0,0.0,0.006572002992015507,0.00040941084745191336,0.0,0.0,0.0,0.0
x1_S3c_b1.bcCPSJ,0.0,0.0,0.0,0.0012074659287910567,0.0,0.0,0.0,0.004176918903100678,1.0,0.0,0.06635772847651808,3.633332620391639e-05,0.0,0.0,0.0,0.5537452877473574
x1_S3c_b1.bcGXAL,0.0,0.0344781457602976,0.0,0.0,0.0,0.0,0.0,0.0,0.6853942879115715,0.0003280189920677405,0.0,0.0,0.0,0.0,0.0,0.8768355563606223
x1_S3c_b1.bcHHCV,0.0,0.5511947228220876,0.013384947321608807,0.0,0.0060405205924398235,0.08434629093478037,0.011612180107014078,0.0,0.6333889663654874,0.0,0.0,0.0,0.0,0.0,0.0,0.09996402357405366
x1_S3c_b1.bcBEOJ,0.0,0.786709216941605,0.0,0.0,0.006269280329370749,0.0,0.018416028665737747,0.0002485223296268197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcHUWC,0.0,0.9193623345162918,0.0,0.003539985076384617,0.05205783213504831,0.1420663010245158,0.07175375775093891,0.02017016986625514,1.0,0.0,0.36617265841522606,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcGPBZ,0.0,0.5895072589269501,0.0,0.0010828107621369337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21450251449453683
x1_S3c_b1.bcCCYO,0.0,0.3294390375530319,0.0,0.0,0.008042932142338066,0.0,0.09626016435239457,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578503492025654
x1_S3c_b1.bcCAPG,0.0,0.5658945699561899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442442953292205
x1_S3c_b1.bcCMAR,0.0,0.3604557010697659,0.0,0.0012429127869421,0.0016779255473075236,0.17724143951095137,0.11650024272149058,0.0,0.9124637820258585,0.0,0.0,0.0,0.0,0.0,0.0,0.5159357180998768
x1_S3c_b1.bcDTAA,0.0,0.7055530196281652,0.0,0.0,0.033299820824592014,0.0,0.0,0.0,0.9799977370934522,0.0,0.0,0.0,0.0,0.0,0.0,0.8633646693064542
x1_S3c_b1.bcHLCW,0.0,0.9393212892603606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018466701603143183,0.0,0.0,0.0,0.0,0.5102476551616298
x1_S3c_b1.bcCCFH,0.0,0.15949376455440567,0.0,0.0,0.0,0.1069904485139323,0.0,0.0,0.580555285411923,0.0,0.0,0.0,0.0,0.0,0.0,0.6163476970479683
x1_S3c_b1.bcGHTC,0.0,0.8139463561839043,0.0,0.0,0.0002685209467524347,0.016928481405557045,0.1356228437152359,0.033538653453472886,1.0,0.001269501952439102,0.0,0.0,0.0,0.0,0.0,0.5222052094354704
x1_S3c_b1.bcBKMX,0.0,0.0,0.0,0.0,0.057245914256161455,0.07914140135424261,0.6570716539921302,0.0,1.0,0.0,0.06597420549031947,5.871260900558351e-05,0.0,0.0,0.0,0.0
x1_S3c_b1.bcDJSN,0.0,0.871133646608677,0.0,0.0,0.0804475626144656,0.15165046361105577,1.0,0.025978733519416562,1.0,0.0,0.029459650549050167,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcGDXG,0.0,0.6051449485524304,0.0,0.0,0.0,0.0,0.12148102650239226,0.002245692497428234,1.0,0.0,0.05589666034947836,0.0,0.0,0.0,0.0,0.3643937105321936
x1_S3c_b1.bcCCZS,0.0,0.7630729111129844,0.0,0.0,0.021711970457422843,0.006018208820023972,0.0,0.011443857092889148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3548984201900709
x1_S3c_b1.bcDONO,0.0,0.5726754825464053,0.0,0.0,0.05583596667405913,0.0,0.11025037677950966,0.017460294745117996,1.0,0.001201772578551003,0.0,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcAMYX,0.0,0.1781746724408366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005573393505985702,0.0,0.0,0.0,0.0,0.0,0.6559017324866991
x1_S3c_b1.bcEBIB,0.0,0.4573628622121301,0.002937995771426638,0.0,0.024235824274743606,0.0,0.0,0.0,1.0,0.0054420632236659855,0.0,0.0,0.0,0.0,0.0,0.6728316383344962
x1_S3c_b1.bcCWCC,0.0,0.6055205974645832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33500894185991564
x1_S3c_b1.bcHESQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6063689449472603
x1_S3c_b1.bcHUVZ,0.0,1.0,0.0,0.0,0.054623130277685505,0.0,0.0,0.0013131325274290241,1.0,0.0006265041519903152,0.0,0.0,0.0,0.0,0.0,0.9557276790777639
x1_S3c_b1.bcFTGJ,0.0,0.9583357680234714,0.0,0.0,0.01580498421497668,0.0,0.0,0.004525512340987026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6889833652059167
x1_S3c_b1.bcGDQV,0.0,0.5613075061339806,0.0,0.0,0.0013864602418950502,0.0,0.0,0.0,1.0,0.0006295697147030111,0.0,0.0,0.0,0.0,0.0,0.5184440894712636
x1_S3c_b1.bcCNVA,0.0,0.6154893700515094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0015673458176554047,0.0,0.0,0.0,0.0,0.0,0.5746399722282244
x1_S3c_b1.bcCJDT,0.0,0.22790672777975562,0.0004304608287899734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5709428604502033
x1_S3c_b1.bcIGDI,0.0,0.6081257379995402,0.0,0.0,0.045963317499589144,0.0,0.012479677169119895,0.0,0.9582971294263047,0.0005098909531040213,0.0,0.0,0.0,0.0,0.0,0.9138948050875014
x1_S3c_b1.bcFRLY,0.0,0.0,0.0,0.005030234241086531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcDRQO,0.0,0.0,0.0,0.0,0.0,0.35255574684907826,0.1287405393145571,0.0,0.6884000179066714,0.0,0.0,0.0,0.0,0.0,0.0,0.007688784883493888
x1_S3c_b1.bcDCZF,0.0,0.20193795112689553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0015049868465324041,0.0,0.0,0.0,0.0,0.9578889538091683
x1_S3c_b1.bcHYRW,0.0,0.8611137690062994,0.0,0.0,0.03613676670792504,0.0,0.001310603757701374,0.0,0.858813500023019,0.0,0.0,0.0,0.0,0.0,0.0,0.5905311011132554
x1_S3c_b1.bcHFXV,0.0,0.9286877559754158,0.0,0.0,0.0,0.0,0.40698563165023316,0.014139609146787824,0.7758594672074801,0.0,0.0,0.0,1.517158065594031e-05,0.0,0.0,0.16356371409810694
x1_S3c_b1.bcAARR,0.0,0.5124856744630064,0.0,0.0,0.003678976732402453,0.0,0.05309484770764508,0.008745568068689771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24634869278004237
x1_S3c_b1.bcGXTH,0.0,0.14673434593922696,0.02881636630821598,0.0,0.008161459605014916,0.0,0.14938574890343911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26425792440102974
x1_S3c_b1.bcGZJG,0.0,0.0,0.0,0.0,0.012201614321403438,0.0,0.22249843477946574,0.0,0.7782970820702809,0.0,0.0,0.0,0.0,0.0,0.0,0.5918668167001584
x1_S3c_b1.bcGJQD,0.0,0.7244099731581701,0.0,0.0,0.044934484803837105,0.0,0.0713100947395331,0.015376812544033069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712142513489556
x1_S3c_b1.bcHBZQ,0.0,1.0,0.0,0.0,0.0,0.0,0.2448859723572778,0.04393240245087179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096779763581835
x1_S3c_b1.bcAHYX,2.062502930756394e-05,0.43722328396172955,0.0,0.0,0.02701053943316361,0.03576649440896104,0.7026721937946406,0.016609436319637665,0.9822804296493491,0.0,0.027521139780361872,0.00022787707240153128,4.146616516076148e-05,0.0,6.857087161497537e-06,0.0
x1_S3c_b1.bcDVOV,0.0,0.0,0.0,0.0,0.0,0.09979612476422339,0.0,0.0,0.04519158725103107,0.0,0.0,0.0,0.003706518798188069,0.0031037347407874547,0.0,0.0
x1_S3c_b1.bcDQQP,0.0,0.6553276895703563,0.0,0.0010334022290099827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260033303555753
x1_S3c_b1.bcGROM,0.0,0.4651285759526588,0.011777588210604697,0.0,0.0,0.0,0.0,0.0,0.8292735403236613,0.0,0.0,0.0,0.0,0.0,0.0,0.4664102423280279
x1_S3c_b1.bcCIYD,0.0,0.15091688342148823,0.0,0.0,0.0,0.0,0.0,0.006077363208884884,0.9182074635670002,0.004213563449319344,0.05185198192174643,0.0,0.0,0.0,0.0,0.5721047252760822
x1_S3c_b1.bcBVET,0.0,0.14056267246087245,0.0,0.0034129594960963672,0.016043072227586178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973160586342089
x1_S3c_b1.bcBLIZ,0.0,0.37431519618015047,0.07900526254360336,0.0,0.037017516873346076,0.0,0.0,0.0,1.0,0.0006819397249281915,0.0,0.0,0.0,0.0,0.0,0.5717194404030236
x1_S3c_b1.bcDFOI,0.0,1.0,0.0,0.0,0.007370512874228787,0.0,0.44750645758062213,0.008711994451262904,1.0,0.0,0.19125956233346597,0.0,0.0,0.0,0.0,0.7436186055745047
x1_S3c_b1.bcDSMN,0.0,0.8030332822136433,0.0,0.0,0.0276380276305611,0.0,0.027942689448940145,0.016513486446381894,1.0,0.0009387047498695882,0.014747087033406851,0.0,0.0,0.0,0.0,0.7402156402597476
x1_S3c_b1.bcGYPN,0.0,0.5323213326819302,0.0,0.00033992043089783034,0.0,0.13933750513401694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31596823683522496
x1_S3c_b1.bcCJMK,0.0,0.4743508888791226,0.0,0.0003458260152349702,0.0,0.0,0.0,0.0,0.8737301739599593,0.0,0.0,0.0,0.0,0.0,0.0,0.7247825141007614
x1_S3c_b1.bcDAUP,0.0,0.559701330770912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7108138177571498,0.0,0.0,0.0,0.0,0.41961950940175347
x1_S3c_b1.bcDUDK,0.0,0.6117191515201718,0.0,0.0,0.019420944653563265,0.0,0.0,0.0,1.0,0.000798599668306819,0.0,0.0,0.0,0.0,0.0,0.9381331964977375
x1_S3c_b1.bcHNNE,0.0,0.29398363157400087,0.009397982068958245,0.0,0.0011615242498322722,0.0,0.10566906722434595,0.0,0.814670001576486,0.0,0.0,0.0,0.0,0.0,0.0,0.9085275090485233
x1_S3c_b1.bcAXRL,0.0,0.8043008525490559,0.0,0.0,0.0,0.0008829712491700168,0.4655879585181942,0.004354671017684757,1.0,0.0,0.14269928898638465,0.0,0.0,0.0,0.0,0.7334552908406612
x1_S3c_b1.bcEBYR,0.0,0.6764532189943686,0.0,0.001708406413277329,0.01665831013393281,0.0,0.11848370949647809,0.017731086057049168,1.0,0.0,0.04861307676073291,0.0,0.0,0.0,0.0,0.8867397920676091
x1_S3c_b1.bcAIMG,0.0,0.01607255128637025,0.0,0.0,0.0076697705234227065,0.0,0.2722544091867979,0.0022970384940721586,0.9270438198485025,0.0,0.0,0.0,0.0,0.0,0.0,0.6704887036954219
x1_S3c_b1.bcBSYG,0.0,0.0,0.0,0.0,0.0,0.2241643432608404,0.0,0.0,0.5619505949877425,0.0,0.0,0.0,0.0,0.0,0.0,0.4653675961108155
x1_S3c_b1.bcFJWG,0.0,0.0,0.0,0.0,0.013217221782907814,0.16051870984144775,0.0,0.0,0.0,0.0,0.0,0.0,0.001670295975458938,0.0013986589381289743,0.0,0.0
x1_S3c_b1.bcDCGA,0.0,0.8440821596010377,0.0,0.0,0.0019413166947218812,0.0,0.0,0.0,0.8669119849888449,0.0001403002223838223,0.0,0.0,0.0,0.0,0.0,0.7781181691799476
x1_S3c_b1.bcGFJL,0.0,0.0,0.0,0.0,0.01332645860535561,0.0,0.03572455428082157,0.005273107351015884,1.0,0.0008353194287699614,0.035993134055554585,2.9955025106805554e-05,0.0,0.0,0.0,0.5244232642705554
x1_S3c_b1.bcETAD,0.0,0.7286118459495486,0.00851660226553103,0.0,0.0016820629653350396,0.0,0.19680413027237895,0.0,0.99511483085631,0.0,0.0,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcAPVS,0.0,0.4735536132542374,0.0,0.0,0.03158999548874603,0.2710947562225111,0.022035395226485885,0.010408753318437077,1.0,0.0,0.09024502561717733,0.0,0.0,0.0,0.0,0.8083058462237509
x1_S3c_b1.bcEDDE,0.0,0.4058454767736042,0.0,0.0,0.019809711403868686,0.0,0.0,0.012638495918464073,1.0,0.0002859550609611254,0.003560432502924361,0.0,0.0,0.0,0.0,0.47610128606251767
x1_S3c_b1.bcAYLH,0.0,1.0,0.0,0.0,0.04769155524988253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7321444836512832
x1_S3c_b1.bcFWAH,2.0026242013546313e-05,0.49373859750346466,0.0030697378844160893,0.003058545145748326,0.0,0.0,0.1338108687064281,0.008574556692240071,1.0,0.0,0.004210872561109235,0.0,0.00016365485784544757,0.0,0.0,0.25429495450686224
x1_S3c_b1.bcATJR,0.0,0.5860073190831949,0.0,0.0,0.025476968641845604,0.0,0.0,0.02466606571066885,1.0,0.0002454922676471439,0.0,0.0,0.0,0.0,0.0,0.5624939095453008
x1_S3c_b1.bcEAVP,0.0,0.35479485706146874,0.0,0.005370077793087667,0.0,0.0,0.0,0.012008519785572531,0.7493372836452155,0.0,0.0,0.0,0.0,0.0,0.0,0.13014490016781183
x1_S3c_b1.bcEOQA,0.0,1.0,0.0,0.0015584765962206018,0.0,0.0,0.0,0.0,1.0,0.0,0.005616640683860116,0.0,0.0,0.0,0.0,0.08765660410756673
x1_S3c_b1.bcBWTA,0.0,0.2493560967872907,0.0,0.0,0.015765897807320677,0.0,0.22942927206952587,0.000146972878377643,0.882954978656868,0.00048580965712840076,0.0,0.0,0.0,0.0,0.0,0.8487988756354732
x1_S3c_b1.bcEDJI,0.0,1.0,0.0,0.0,0.0353045913439648,0.0,0.0,0.01589354226211034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818724283270009
x1_S3c_b1.bcHQEF,0.0,0.20440816614889143,0.03895359971581538,9.503159882865708e-05,0.0,0.0,0.1869548709157681,0.003832664910749231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3678340702616145
x1_S3c_b1.bcEJIK,0.0,0.8531557945882577,0.0,0.0,0.06172161550187008,0.04638424458246711,1.0,0.008353357071293829,0.8451649028717985,0.0,0.13775625570163175,9.190028172469339e-05,0.0,0.0,0.0,0.15365546832843516
x1_S3c_b1.bcBIOU,0.0,1.0,0.002974880895105894,0.0,0.00963284043029081,0.0,0.1992990134210204,0.017535457269329882,0.8488676419353858,0.00015263146152754738,0.0,0.0,0.0,0.0,0.0,0.9566362186356502
x1_S3c_b1.bcBOMH,0.0,0.47929214654004754,0.020785794989300346,0.0,0.0,0.0,1.0,0.023672492125499794,0.7280356430017823,0.0,0.00828054304942283,0.0,0.0,0.0,0.0,0.3750329396649739
x1_S3c_b1.bcAACE,0.0,0.8750826578822162,0.0,0.0,0.03137735588932058,0.0,0.0,0.0,0.9668280428665936,0.0,0.0,0.0,0.0,0.0,0.0,0.3344607656155884
x1_S3c_b1.bcHCUS,0.0,0.0,0.0,0.0,0.0,0.005735635089226832,0.06180875595692668,0.020619809937282622,0.843091568546102,0.0,0.0,0.0,0.0,0.0,0.0,0.49067636174212365
x1_S3c_b1.bcDXGA,0.00011212944585421856,0.0,0.0,0.0,0.0,0.3551613246063019,0.3259455020145557,0.0,0.7676661342486014,0.0,0.0,0.0,0.0015145056991229043,0.0,0.0,0.012094324274455783
x1_S3c_b1.bcGBOA,0.0,0.1691759009129266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004993471574066048,0.11175078465748346,0.0,0.0,0.0,0.0,0.6031588641511869
x1_S3c_b1.bcHJYH,0.0,0.46295234177901484,0.0,0.00033574064152058433,0.0,0.0,0.0,0.0,0.8155925695222077,0.0,0.0,0.0,0.0,0.0,0.0,0.6049286098680314
x1_S3c_b1.bcCTML,0.0,0.43020772023350273,0.0,0.0,0.03879781270135781,0.0010055848404657188,0.8204436558257986,0.0,1.0,0.0,0.14672484252009482,0.0002209011447720548,0.0,0.0,0.0,0.0
x1_S3c_b1.bcAMPM,0.0,0.0,0.0,0.0,0.018874742715083433,0.0,0.48403731163319985,0.004014520820810999,1.0,0.0,0.12650246496122408,0.000202950097537961,0.0,0.0,0.0,0.20877908549531252
x1_S3c_b1.bcHAXT,0.0,0.0,0.0,0.0009409460448505298,0.0,0.0,0.0,0.0,0.9396991560899403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcCJTF,0.0,0.36883877198793885,0.0,0.0,0.013813509288941374,0.0,0.14892408022925807,0.005446008407906813,0.9724161608107067,0.0,0.0,0.0,0.0,0.0,0.0,0.20863526493783924
x1_S3c_b1.bcHEBQ,0.0,0.0,0.0,0.0,0.0024725424410938176,0.05129704807095258,0.12815545910937096,0.007542635277701724,0.9402799787011664,0.0,0.0,0.0,0.0,0.0,0.0,0.41713581452401466
x1_S3c_b1.bcDEQE,0.0,1.0,0.0,0.0,0.01177036553460717,0.025437921994327435,0.9879926555073063,0.014913813554425559,1.0,0.0,0.12136657028550467,0.0,0.0,0.0,0.0,0.7274374226475547
x1_S3c_b1.bcFQLE,0.0,0.5910818218482782,0.0,0.0,0.01400690576381262,0.0,0.16554947637540338,0.021899906072250574,1.0,0.0,0.0,6.235381213377938e-05,0.0,0.0,0.0,0.272973032789156
x1_S3c_b1.bcIBEH,0.0,0.33531780524649557,0.0,0.0,0.020691284213425643,0.10386334731369906,0.3062494537520055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836566674377503
x1_S3c_b1.bcHZGV,0.0,0.849920216000352,0.0,0.0,0.019363955397059353,0.0,0.0,0.0,0.9730906593097848,0.0,0.0,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcCFFM,0.0,0.5350364485424318,0.0,0.0,0.007850878998689383,0.006346802311319514,0.0,0.0,1.0,0.00022866920140770226,0.0,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcBGAI,0.0,0.7242964444603676,0.0,0.0,0.013609155145986951,0.0,0.0,0.0,0.8099329830704972,0.0004294220479882923,0.0,0.0,0.0,0.0,0.0,0.31413907444735184
x1_S3c_b1.bcHAMG,0.0,0.0,0.0,0.0,0.0,0.07209911662085824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcDXAJ,0.0,0.10676469810579696,0.0,0.00796460337391381,0.01634560285116898,0.030665157305653307,0.0,0.025580903539234656,1.0,0.0,0.53180769359348,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcFTGF,0.0,0.7911454849416076,0.002996307691034483,0.0,0.0,0.04876165461095462,0.2855651285942879,0.008321935738355433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893395285644738
x1_S3c_b1.bcEAWV,2.820483576680645e-05,0.46747792309686975,0.0,0.0,0.0,0.0,0.0,0.03174611944988976,1.0,0.0,0.0,0.0,0.00023049049266681245,0.0,0.0,0.0
x1_S3c_b1.bcGLGJ,0.0,0.051398027467780764,0.0,0.0,0.060484920732965464,0.08412362017291446,0.0,0.019514346358411972,1.0,0.0,0.028496675665286058,0.0,0.0,0.0,0.0,0.8487563459794737
x1_S3c_b1.bcGJRO,0.0,0.1915652120786979,0.0,0.000954266481389211,0.0,0.0,0.0,0.0,0.720033389191,0.0,0.0,0.0,0.0,0.0,0.0,0.3123505466249212
x1_S3c_b1.bcBVQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574728425639069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcIFZZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7770454708715506,0.0,0.0,0.0,0.0,0.0,0.0,0.20318845718787312
x1_S3c_b1.bcHADX,0.0,0.9006400608498395,0.0,0.0,0.08678595122179639,0.14693951447627343,1.0,0.029631981556209983,1.0,0.0,0.10008281938331803,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcDUSD,0.0,0.1962065916789818,0.020663684673435344,0.0037405550282117467,0.0,0.0,0.0,0.0,0.9146009046030451,0.0,0.0,0.0,0.0,0.0,0.0,0.34585769993093174
x1_S3c_b1.bcEGCA,0.0,0.7009979216395205,0.0,0.0,0.007711865009252456,0.07389832320790307,0.0,0.0,1.0,0.0,0.12137087550539055,0.0,0.0,0.0,0.0,0.5961217222890329
x1_S3c_b1.bcGUZV,0.0,0.4611645757313211,0.010150636834745692,0.0009563325436087095,0.0,0.0,0.0,0.012942800639796848,0.9721725682255299,0.0,0.0,0.0,0.0,0.0,0.0,0.43144806959142107
x1_S3c_b1.bcHHJR,0.0,1.0,0.01357497212398139,0.0,0.008662982210356725,0.0,0.0,0.004397792424101226,1.0,0.0005745151238584449,0.0,0.0,0.0,0.0,0.0,0.7208650667364763
x1_S3c_b1.bcCDLW,0.0,0.8616162130257043,0.0,0.0,0.022982453488105094,0.0,0.3628215034758719,0.0,1.0,0.0,0.005542482494615705,0.0,0.0,0.0,0.0,0.5341776137375543
x1_S3c_b1.bcFJER,0.0,1.0,0.0,0.0009001711532655946,0.0,0.0,0.00416723649480025,0.0,1.0,0.0,0.050361591241437735,0.0,0.0,0.0,0.0,0.5290500145822256
x1_S3c_b1.bcBEZR,0.0,0.4115461069399443,0.0,0.0,0.006071767467930122,0.0,0.0,0.0,1.0,0.0011609721665420945,0.0,0.0,0.0,0.0,0.0,0.4545854867528453
x1_S3c_b1.bcFGXC,0.0,0.10232993468873636,0.00035551674207607355,0.0,0.0,0.18028095597442298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcDXNR,0.0,1.0,0.0,0.0,0.04526797761948265,0.04389820508106778,0.410554953121644,0.018683538541354308,1.0,0.0,0.09875176120659242,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcBZZO,0.0,0.9438107753645024,0.0,0.0,0.017208588412920334,0.0,0.0,0.0,1.0,0.00028917292504236934,0.0,0.0,0.0,0.0,0.0,0.5644114320500287
